Jour;Mois;Puissance moyenne journalière de l'injection RTE (W);Puissance moyenne journalière du refoulement RTE (W);Puissance moyenne journalière du soutirage net vers autres GRD (W);Puissance moyenne journalière des pertes modélisées (W);Puissance moyenne journalière de la consommation totale (W);Puissance moyenne journalière de la consommation totale HTA (W);Puissance moyenne journalière de la consommation télérelevée HTA (W);Puissance moyenne journalière de la consommation télérelevée BT SUP 36 (W);Puissance moyenne journalière de la consommation télérelevée BT INF 36 Professionelle (W);Puissance moyenne journalière de la consommation télérelevée BT INF 36 Résidentielle (W);Puissance moyenne journalière de la consommation profilée HTA (W);Puissance moyenne journalière de la consommation profilée BT SUP 36 (W);Puissance moyenne journalière de la consommation profilée BT INF 36 Professionnelle (W);Puissance moyenne journalière de la consommation profilée BT INF 36 Résidentielle (W);Puissance moyenne journalière de la production totale (W);Puissance moyenne journalière de la production télérelevée totale (W);Puissance moyenne journalière de la production profilée totale (W);Puissance moyenne journalière de la production photovoltaïque totale (W);Puissance moyenne journalière de la production éolienne totale (W);Puissance moyenne journalière de la production cogénération totale (W);Puissance moyenne journalière de la production autres totale (W);Puissance moyenne journalière de la production photovoltaïque profilée (W);Puissance moyenne journalière de la production cogénération profilée (W);Puissance moyenne journalière de la production hydraulique profilée (W);Puissance moyenne journalière de la production autres profilée (W);Température moyenne journalière réalisée lissée (°C);Température moyenne journalière normale lissée (°C);Pseudo rayonnement
2023-07-28;7;28328418521.0;2498700417.0;185478215.0;1798210503.0;31245002767.0;12195918430.0;12190833099.0;4589677950;2256913;144463647;5085331.0;15464905.0;3682035000.0;10615185922.0;7398973380.0;7043493693.0;355479687.0;2824559790.0;3325421770.0;93955540.0;1155036280.0;353750402.0;22769.0;453941.0;1252575.0;20.9;21.7;38
2023-07-29;7;24809475229.0;3102080785.0;170730260.0;1721283598.0;27675305388.0;9361795439.0;9357354453.0;3948891502;2104784;152546346;4440986.0;13472820.0;3349482821.0;10847011676.0;7859924802.0;7522416021.0;337508781.0;2720870766.0;3956332074.0;36045589.0;1146676373.0;335789382.0;22902.0;447130.0;1249368.0;21.2;21.7;45
2023-09-26;9;29530182771.0;1185995563.0;233129221.0;1747246361.0;31464516076.0;12911079631.0;12906231387.0;4516808088;3329832;145223302;4848244.0;12650425.0;3612978368.0;10262446430.0;5100704450.0;4704286340.0;396418110.0;2948436423.0;1152047677.0;45184733.0;955035617.0;394548525.0;27054.0;520677.0;1321854.0;17.6;16.2;76
2023-10-01;10;24034981542.0;1373927521.0;195684772.0;1681864412.0;25926092688.0;8502034633.0;8498737460.0;3249538114;3009932;167476927;3297173.0;8365239.0;2972102813.0;11023565031.0;5142587851.0;4750910613.0;391677237.0;2746873143.0;1454969127.0;18666087.0;922079493.0;389971354.0;29624.0;389037.0;1287223.0;19.4;15.5;91
2023-10-04;10;29718624250.0;1229233188.0;223819209.0;1768019213.0;31558428051.0;12819133566.0;12814481007.0;4436530693;3429105;158087862;4652559.0;12009139.0;3603102074.0;10526135612.0;5060875412.0;4730543616.0;330331796.0;2560254602.0;1542039765.0;54573794.0;904007251.0;328595571.0;30568.0;379071.0;1326585.0;18.0;15.1;59
2023-10-07;10;25494144750.0;1633210042.0;195920570.0;1720132241.0;27512111638.0;9268755194.0;9265528669.0;3664849656;3418074;166829419;3226525.0;10303514.0;3354182717.0;11043773064.0;5567229741.0;5183546525.0;383683215.0;2899316603.0;1701702816.0;32946682.0;933263639.0;381980213.0;27458.0;360026.0;1315519.0;17.0;14.7;98
2023-10-17;10;31617002854.0;3269879604.0;242320966.0;2036171356.0;34277674658.0;12927501465.0;12923185760.0;4749662256;4231963;180160174;4315705.0;13486794.0;3984633178.0;12417998828.0;8209043730.0;7984382513.0;224661216.0;1597074989.0;5617654208.0;83079238.0;911235294.0;222183146.0;29003.0;354433.0;2094634.0;14.1;13.4;38
2023-10-19;10;30795408667.0;3986200354.0;212007668.0;1924619867.0;33243228263.0;12922895758.0;12918381823.0;4641994579;4314968;166536920;4513935.0;12838638.0;3928429049.0;11566218351.0;8570647487.0;8466328989.0;104318498.0;829082626.0;6683376793.0;99516484.0;958671584.0;101704124.0;28727.0;425372.0;2160275.0;16.2;13.1;18
2023-10-23;10;32940815313.0;2828510000.0;261854351.0;2155850345.0;34448282591.0;12153948150.0;12150173044.0;4583715536;4306686;198517474;3775106.0;12473501.0;3911338622.0;13583982622.0;6753681975.0;6642337666.0;111344309.0;918583893.0;4666665546.0;106302754.0;1062129782.0;109295994.0;25197.0;632510.0;1390608.0;13.7;12.5;20
2023-10-24;10;32643758708.0;1985557188.0;239556006.0;2109942274.0;34738181614.0;12707229292.0;12703132620.0;4628121343;4325119;191152623;4096672.0;12884742.0;4044711041.0;13149757454.0;6429478374.0;6241201443.0;188276931.0;1516689688.0;3624115416.0;102952518.0;1185720752.0;186165937.0;25555.0;695410.0;1390029.0;13.7;12.4;32
2023-10-26;10;33674959583.0;2246772708.0;241544911.0;2164218092.0;35249343549.0;12741501624.0;12737743164.0;4667497549;4486631;196160119;3758460.0;12747123.0;4145870807.0;13481079697.0;6226919677.0;6163502513.0;63417165.0;564697886.0;4242673814.0;108745997.0;1310801981.0;61122859.0;26969.0;858974.0;1408362.0;13.9;12.1;14
2023-10-28;10;28203724541.0;7851015291.0;143297747.0;2145765827.0;31705508606.0;9154625614.0;9151449640.0;3866805918;4237968;221872478;3175974.0;10604986.0;3820529870.0;14626831773.0;13641862930.0;13471918469.0;169944461.0;1494310826.0;10707854829.0;29944464.0;1409752811.0;167554511.0;25544.0;926043.0;1438363.0;13.6;11.8;42
2023-11-03;11;35523530992.0;4924358215.0;234269026.0;2788585050.0;38687328765.0;11843641998.0;11838801552.0;4889373659;4842357;264159726;4840446.0;16139220.0;4518793775.0;17150378031.0;11111010064.0;10983356288.0;127653776.0;980699487.0;7816487236.0;906720587.0;1407102754.0;125043021.0;289016.0;1065080.0;1256659.0;10.8;10.9;43
2023-11-08;11;37374106937.0;6008581062.0;240648457.0;2978684351.0;41589344274.0;13173373658.0;13168343888.0;5305855548;5159489;294105628;5029770.0;16648404.0;4741451459.0;18052750089.0;13443151207.0;13246960210.0;196190997.0;1673921159.0;9244430474.0;1041245027.0;1483554547.0;193291871.0;303103.0;1198861.0;1397162.0;10.2;10.1;54
2023-11-12;11;33187101972.0;3930071034.0;242687408.0;2826290336.0;35623900466.0;8544601608.0;8540440160.0;3875055591;4764204;311605072;4161448.0;12166743.0;3899099559.0;18976607689.0;9435847272.0;9355889842.0;79957431.0;771759986.0;6099224376.0;1026286132.0;1538576779.0;77107401.0;295168.0;1212726.0;1342136.0;10.3;9.5;25
2023-11-29;11;48805301433.0;892208124.0;443584876.0;3802378279.0;49653229805.0;13844167574.0;13839330897.0;6157974260;6292892;406194778;4836677.0;18733559.0;5609018929.0;23610847813.0;5986099651.0;5846689919.0;139409733.0;1102352900.0;1948120701.0;1418917443.0;1516708608.0;135352036.0;200885.0;1469442.0;2387370.0;6.0;7.1;46
2023-12-11;12;39741707465.0;4772412295.0;275993886.0;3138186158.0;42718693802.0;12772553353.0;12767231542.0;5578665656;6399832;306085017;5321811.0;15923793.0;5035794419.0;19003271732.0;11163578676.0;11105032292.0;58546384.0;518425026.0;7682967628.0;1372813302.0;1589372720.0;54756957.0;231717.0;1323662.0;2234048.0;10.2;5.8;20
2023-12-16;12;42492760565.0;979356201.0;383482041.0;3538295274.0;43552080053.0;10012017302.0;10007965072.0;5045698876;6239340;394069763;4052230.0;15259565.0;5075688579.0;23003106628.0;5960453005.0;5799861376.0;160591629.0;1334270674.0;1650278600.0;1366945624.0;1608958107.0;156402274.0;333132.0;1589427.0;2266796.0;7.5;5.4;82
2023-12-22;12;39271865288.0;9200237006.0;266795413.0;3353876628.0;43488973555.0;11249472511.0;11244972631.0;5538145205;6628227;339366730;4499880.0;17347980.0;5357682081.0;20980330822.0;17038017315.0;16971787822.0;66229493.0;637054069.0;13377262686.0;1307791683.0;1715908877.0;61904760.0;314515.0;1677829.0;2332390.0;9.1;5.1;49
2024-01-06;1;41555214813.0;2346935792.0;375926877.0;3595999620.0;43901246539.0;9808234287.0;9805093383.0;4951921846;5127901;430332020;3140904.0;15516159.0;4982018242.0;23708096084.0;8664894015.0;8578312079.0;86581936.0;785379392.0;4808209861.0;1489173894.0;1582130868.0;81646602.0;1962562.0;1377022.0;1595750.0;7.5;4.8;47
2024-01-11;1;57654725250.0;2266338042.0;492585995.0;4803990992.0;59471803166.0;14598582801.0;14594029657.0;7174674738;6915302;561072956;4553144.0;21657184.0;6708755358.0;30400144826.0;9379992944.0;9276082181.0;103910763.0;779632279.0;5380702877.0;1675454709.0;1544203079.0;98889222.0;1941858.0;1483975.0;1595708.0;1.7;4.9;55
2024-01-13;1;56272568438.0;365231396.0;506850366.0;4775685976.0;55358677448.0;10908907553.0;10905069839.0;6022092848;6184232;596697615;3837714.0;18693146.0;6085568620.0;31720533432.0;4733876748.0;4633892780.0;99983968.0;994769267.0;702235389.0;1552045087.0;1484827005.0;95067236.0;1937119.0;1433545.0;1546068.0;1.1;4.9;44
2024-02-07;2;40671167854.0;7694404333.0;274965521.0;3307891245.0;44892919410.0;13456868695.0;13451384376.0;5644194984;5156873;366210942;5484319.0;102806477.0;5188298029.0;20129383411.0;15499012655.0;15341684766.0;157327889.0;1372979895.0;11273352720.0;1431685277.0;1420994763.0;153925072.0;266541.0;1474548.0;1661727.0;9.3;6.1;34
2024-02-09;2;37755975521.0;6376046896.0;258005781.0;3046884869.0;41867576664.0;12747786947.0;12742968604.0;5389136634;5272833;321919959;4818343.0;97807184.0;4998551301.0;18307101805.0;13792538689.0;13708958855.0;83579834.0;708431529.0;10159849168.0;1431453960.0;1492804032.0;80166034.0;307134.0;1456998.0;1649669.0;10.8;6.2;20
2024-02-17;2;34128477667.0;1552909375.0;319576486.0;2826125631.0;36520266545.0;9532883344.0;9528860496.0;4316316302;4260736;324318592;4022848.0;83872304.0;4292870456.0;17965744812.0;7090400371.0;6870289917.0;220110453.0;1887677619.0;2131053573.0;1436006345.0;1635662833.0;216386265.0;244044.0;1784886.0;1695258.0;11.1;6.7;49
2024-02-25;2;38136706188.0;5022889250.0;296114949.0;3392808942.0;41438977015.0;9093489823.0;9090041652.0;4348292314;4436681;423234140;3448171.0;12556757.0;4405100199.0;23151867101.0;12014083969.0;11907195276.0;106888693.0;825483289.0;8193080530.0;1426358784.0;1569161366.0;103379632.0;311176.0;1521102.0;1676783.0;7.6;7.2;23
2024-03-18;3;33411046833.0;1389380167.0;279494029.0;2465410632.0;35921292447.0;12242785242.0;12239140695.0;4846475476;3936416;248067118;3644547.0;12530719.0;4096238592.0;14471258884.0;6644530441.0;6331654711.0;312875730.0;2447486653.0;1310070732.0;1229998077.0;1656974979.0;309131018.0;175036.0;1754182.0;1815494.0;12.9;8.8;41
2024-03-24;3;29610852000.0;5735222521.0;245025016.0;2644741137.0;33858222696.0;8511895726.0;8508732443.0;3767962292;3390798;316814019;3163283.0;10658986.0;3650759095.0;17596741781.0;12872359371.0;12520135675.0;352223696.0;2696600316.0;7373462758.0;1183502258.0;1618794039.0;348549648.0;181663.0;1705410.0;1786974.0;10.7;9.4;55
2024-04-03;4;33921853771.0;6418981229.0;199880232.0;2478646400.0;38318400871.0;12920326630.0;12917085542.0;4974743740;3865526;275700735;3241088.0;12054615.0;4389417900.0;15742291724.0;13494054962.0;13165929782.0;328125180.0;2582000822.0;9290669310.0;38214905.0;1583169925.0;324845960.0;39013.0;1740939.0;1499268.0;11.8;10.6;29
2024-04-25;4;38067352875.0;1071425521.0;326739128.0;2657936275.0;39683870031.0;12877318959.0;12872927628.0;5094543529;3820262;292761627;4391331.0;13339877.0;4439202421.0;16962883357.0;5672618079.0;5288065384.0;384552695.0;2817679096.0;1330739626.0;78090794.0;1446108563.0;381292047.0;46984.0;1708888.0;1504777.0;9.0;13.4;33
2024-05-05;5;26993922312.0;1670831131.0;201137849.0;2011273127.0;28994504980.0;8173245262.0;8170752069.0;3347072151;2865729;246119652;2493193.0;8129640.0;3199026243.0;14018046302.0;5883824775.0;5532403964.0;351420811.0;2458105978.0;1664155788.0;9048356.0;1752514653.0;348105279.0;45461.0;1828399.0;1441672.0;13.4;14.7;26
2024-05-18;5;25870402416.0;1144502774.0;197351845.0;1790220371.0;27863149649.0;8992570662.0;8990107108.0;3621452023;2795648;199978218;2463554.0;8936217.0;3306126349.0;11731290533.0;5124822223.0;4691540801.0;433281422.0;2788992749.0;566227325.0;11321257.0;1758280892.0;429703074.0;43996.0;1979396.0;1554956.0;15.2;16.2;40
2024-05-19;5;24003735354.0;1036554648.0;185852248.0;1740453244.0;25936833475.0;8045266707.0;8042919046.0;3178764271;2516983;196401280;2347661.0;7479722.0;2934116797.0;11572287716.0;4895958262.0;4412004167.0;483954095.0;2698992710.0;462093519.0;10459071.0;1724412962.0;480404844.0;32944.0;1970846.0;1545462.0;15.6;16.4;46
2024-05-22;5;28001889937.0;2992098146.0;191714262.0;1829762061.0;31878834050.0;12481744235.0;12478849493.0;4363607213;2804368;191639752;2894742.0;10224083.0;3550677267.0;11278137132.0;8890518581.0;8397777782.0;492740799.0;3545343509.0;3580995919.0;26458645.0;1737720508.0;489281824.0;39185.0;1917306.0;1502484.0;15.8;16.7;41
2024-06-02;6;24077686868.0;2594577489.0;172705763.0;1811937812.0;26823706460.0;8128571892.0;8126147465.0;3188650078;2651902;208323271;2424427.0;7208155.0;2925028975.0;12363272187.0;7325240656.0;6969158436.0;356082221.0;2098547652.0;3564918913.0;10448706.0;1651325386.0;351784411.0;-10.0;1915808.0;2382011.0;15.3;17.9;41
2024-06-14;6;27362344079.0;4748249777.0;147892785.0;1794552752.0;31205048792.0;12161418286.0;12158531229.0;4432419835;3307410;170795062;2887057.0;10212777.0;3593885321.0;10833010102.0;10533400027.0;10175800455.0;357599572.0;2661143101.0;6309126367.0;21803881.0;1541326678.0;353671680.0;25609.0;1515564.0;2386719.0;16.6;19.1;21
2024-06-23;6;23306030184.0;1674049881.0;174107683.0;1679636002.0;25655393952.0;8324795888.0;8322120761.0;3191785462;2539004;186180090;2675127.0;7018470.0;2816751657.0;11126323382.0;5877157335.0;5383366885.0;493790450.0;3102185329.0;1294324838.0;13565791.0;1467081377.0;489777817.0;22187.0;1626473.0;2363973.0;18.6;19.9;56
2024-06-24;6;27224222864.0;2451413322.0;185942844.0;1746537781.0;30748355535.0;12301687759.0;12298512814.0;4430628218;2682884;168065475;3174945.0;9635206.0;3320889620.0;10514766373.0;7908026618.0;7287073057.0;620953561.0;4407505828.0;2023215959.0;31601497.0;1445703334.0;616992804.0;30577.0;1611314.0;2318866.0;19.8;20.0;80
2024-06-29;6;25556902992.0;2224819763.0;173288423.0;1699686028.0;27732449653.0;9569248634.0;9566500598.0;3885768473;3067638;178388111;2748036.0;8875049.0;3283410804.0;10803690945.0;6273340875.0;5986031030.0;287309845.0;2000679811.0;2805672499.0;13257575.0;1453730990.0;283600499.0;29439.0;1396888.0;2283019.0;21.3;20.4;30
2024-07-12;7;28584533479.0;2367152563.0;192848950.0;1859144440.0;31560626511.0;12523581131.0;12471521906.0;4568815831;3459829;169194900;52059225.0;17936564.0;3632415638.0;10645222619.0;7395238984.0;7010477090.0;384761894.0;2909848804.0;3020022284.0;27161112.0;1438206784.0;381969190.0;35320.0;1332533.0;1424850.0;20.3;21.3;34
2024-07-21;7;24297169396.0;1968465521.0;171599971.0;1741123175.0;26478439224.0;8816591084.0;8774528800.0;3544100909;2944716;179375652;42062284.0;12718965.0;2960667765.0;10962040133.0;6062458495.0;5711856424.0;350602070.0;2307809941.0;2450265903.0;9469326.0;1294913324.0;348146551.0;37973.0;1093349.0;1324197.0;22.7;21.6;32
2024-08-04;8;23696725298.0;1649457558.0;173333702.0;1771414239.0;26303027968.0;8529450209.0;8495851807.0;3645718023;3059689;177013423;33598402.0;10804714.0;3014712911.0;10922268999.0;6200508169.0;5642656383.0;557851786.0;3673153680.0;1316320545.0;11481515.0;1199552429.0;554871965.0;33289.0;844811.0;2101721.0;22.8;21.6;66
2024-08-09;8;26972220982.0;2789288010.0;194348223.0;1909860220.0;30542116886.0;11207362958.0;11166021803.0;4677312164;3593994;170532132;41341155.0;14602917.0;3657549078.0;10811163642.0;8463392358.0;7899112115.0;564280243.0;4045967323.0;3244799583.0;18672865.0;1153952587.0;561247281.0;22254.0;740660.0;2270048.0;23.1;21.4;76
2024-08-10;8;25985630788.0;1111748812.0;191493402.0;1834049314.0;28423053653.0;9457646628.0;9421267095.0;4298364739;3420848;178195513;36379533.0;12726576.0;3436224891.0;11036474458.0;5574714393.0;4948510257.0;626204136.0;3644067849.0;776870712.0;10562962.0;1143212870.0;623162711.0;22205.0;713989.0;2305230.0;23.8;21.3;93
2024-08-15;8;24096606340.0;1921670572.0;173673524.0;1714926282.0;26866439890.0;9203678248.0;9161994993.0;3844822941;3344629;166150960;41683255.0;11108946.0;3078661617.0;10558672549.0;6580103929.0;6094152778.0;485951150.0;3540269787.0;1824874292.0;17955358.0;1197004491.0;482903906.0;24281.0;773456.0;2249507.0;23.1;21.0;61
2024-08-20;8;26133220937.0;2855184531.0;175344328.0;1793518273.0;29664110145.0;11460760510.0;11419607203.0;4301941699;3449240;161369319;41153307.0;14511539.0;3408755467.0;10313322370.0;8354936339.0;7830987269.0;523949070.0;4000263265.0;3243200312.0;26312430.0;1085160332.0;520898207.0;18275.0;740646.0;2291943.0;20.4;20.6;79
2024-08-25;8;22944409253.0;2048905184.0;169462561.0;1735745749.0;25460632939.0;8248029322.0;8216519088.0;3360837231;3159340;177992045;31510234.0;10817136.0;2892831418.0;10766966447.0;6470337180.0;5956238661.0;514098519.0;2981157971.0;2363503196.0;14788372.0;1110887641.0;510000541.0;18215.0;792309.0;3287454.0;20.2;20.2;68
2024-08-26;8;27011170899.0;2018972329.0;202424270.0;1808245242.0;30089697529.0;11763704538.0;11724618928.0;4354439476;3250085;166998964;39085610.0;13899686.0;3317134476.0;10470270306.0;7108168471.0;6497991847.0;610176625.0;4488157355.0;1459923547.0;33833661.0;1126253909.0;606109767.0;19651.0;763015.0;3284192.0;19.8;20.1;87
2024-08-30;8;29190937739.0;2323332867.0;209041646.0;1893146089.0;31979460966.0;12632840221.0;12593362142.0;4668147295;4088140;174227158;39478079.0;14752548.0;3686206687.0;10799198916.0;7214043830.0;6799905754.0;414138076.0;3275751376.0;2773115733.0;35188023.0;1129988698.0;410173706.0;18939.0;691577.0;3253854.0;21.7;19.6;46
2024-09-03;9;30804831704.0;547459399.0;240767417.0;1853739331.0;32107552110.0;13128204168.0;13095899538.0;4686188185;4322119;167085385;32304630.0;12776130.0;3641433435.0;10467542687.0;3944686552.0;3631257759.0;313428793.0;2128277158.0;638491757.0;51645339.0;1126272298.0;310397190.0;20353.0;768798.0;2242452.0;21.2;19.2;38
2024-09-08;9;23331213965.0;4104741732.0;111766346.0;1768071039.0;26012700453.0;8352288487.0;8327837605.0;3218151797;3704357;191520668;24450882.0;8888901.0;2896777727.0;11341368517.0;8666065605.0;8417565930.0;248499675.0;2035962979.0;5369986855.0;19472816.0;1240642955.0;245263240.0;19660.0;1021597.0;2195178.0;18.3;18.6;33
2024-09-10;9;27273653024.0;5102003256.0;171367351.0;1824988449.0;31339773812.0;12620838022.0;12589189630.0;4485881521;4409230;164818663;31648392.0;12630741.0;3572422758.0;10478772878.0;11164479844.0;10736522958.0;427956886.0;3316464667.0;6534141478.0;37356514.0;1276517185.0;424632813.0;25594.0;1042210.0;2256269.0;17.3;18.3;58
2024-09-18;9;27928581697.0;5435164093.0;167601876.0;1882306523.0;32030305466.0;12725346972.0;12698228581.0;4414676675;4389858;182647906;27118391.0;13031357.0;3610072395.0;11080140303.0;11586796260.0;11117119874.0;469676386.0;3332589983.0;7078553372.0;44922153.0;1130730752.0;466515482.0;20055.0;869757.0;2271092.0;16.4;17.3;72
2024-09-21;9;25359362208.0;1936559562.0;188978683.0;1749861588.0;27307574293.0;9269779678.0;9248059183.0;3665311996;4367582;181481060;21720495.0;10964278.0;3302975531.0;10872694167.0;5823611918.0;5496037047.0;327574872.0;2174162765.0;2537823973.0;15825259.0;1095799922.0;324619557.0;20190.0;759520.0;2175605.0;18.0;16.9;40
2024-09-25;9;29716398822.0;4107619642.0;173195581.0;1930807243.0;32466679729.0;12737686957.0;12710978407.0;4469828599;4869506;187071091;26708550.0;13494207.0;3690152511.0;11363576859.0;8961903373.0;8747171691.0;214731682.0;1788252872.0;5995934228.0;39632288.0;1138083985.0;211572246.0;17866.0;908555.0;2233015.0;16.3;16.3;27
2024-09-29;9;26605502819.0;2725899565.0;205472422.0;2091954974.0;29087924641.0;8295079500.0;8274482300.0;3347225791;4573336;233207522;20597200.0;9692168.0;3200030730.0;13998115593.0;7505748783.0;7167322781.0;338426003.0;2369945537.0;3834922244.0;16552706.0;1284328297.0;336041725.0;16405.0;1085738.0;1282135.0;13.2;15.8;50
2024-10-10;10;31604916975.0;3324622281.0;218086361.0;2108477615.0;34120058761.0;12744026636.0;12719523304.0;4733259280;6026320;195978727;24503332.0;14580278.0;4038980610.0;12387206911.0;8166328042.0;7874040732.0;292287310.0;2270284676.0;4582209861.0;57781433.0;1256052072.0;289881883.0;34357.0;1065561.0;1305510.0;15.0;7.2;47
2024-10-23;10;32478112520.0;1730138336.0;241321014.0;2156090698.0;34456824666.0;12676258993.0;12652229887.0;4600559184;5850582;223147054;24029106.0;16073547.0;4011676222.0;12923259085.0;6106262194.0;5773682844.0;332579350.0;2452891468.0;2121619445.0;76977967.0;1454773314.0;329858818.0;58234.0;1320064.0;1342234.0;14.5;6.3;75
2024-11-01;11;30408108305.0;1050761257.0;267550122.0;2420654476.0;31442417815.0;9354421528.0;9329290159.0;3834389234;5821393;263651501;25131369.0;13803942.0;3591729819.0;14378600397.0;4773275365.0;4528681329.0;244594036.0;2015570203.0;510304580.0;815038411.0;1432362171.0;240479072.0;586817.0;1240578.0;2287569.0;12.9;5.6;52
2024-11-04;11;35766699489.0;1430970468.0;306277717.0;2726649863.0;37033596259.0;12287774720.0;12263141715.0;4985423170;6887276;282514932;24633005.0;19387631.0;4189547666.0;15262060865.0;5730794818.0;5520806722.0;209988096.0;1624181617.0;1937368674.0;866510133.0;1302734394.0;205255671.0;1107214.0;1336183.0;2289028.0;11.6;5.4;51
2019-12-02;12;51131286708.0;1145214417.0;477340915.0;4002169113.0;52253553050.0;14458199943.0;12789869244.0;39538485;153527;39023971;1668330699.0;6594841642.0;6147786677.0;24974008806.0;6746990787.0;6478492371.0;268498416.0;531994815.0;2978173631.0;1744281092.0;1492541249.0;249108067.0;823270.0;16386142.0;2180937.0;6.6;6.8;64
2019-12-07;12;44195646208.0;1659335354.0;424290472.0;3698408629.0;45773018770.0;10681547030.0;9589914771.0;34093680;127279;38624637;1091632259.0;5319380481.0;5620003658.0;24079242003.0;7359407017.0;7137816830.0;221590187.0;467257514.0;3708498097.0;1700371316.0;1483280090.0;203546625.0;830931.0;16404832.0;807799.0;6.8;6.2;58
2019-12-12;12;51761893333.0;3610964396.0;466961087.0;4493806770.0;54217695684.0;15126690946.0;13433977125.0;42794820;169368;42270366;1692713821.0;6797323048.0;6582971019.0;25625476117.0;11027534604.0;10846342601.0;181192003.0;350417019.0;7473950611.0;1708227132.0;1494939842.0;162794419.0;821500.0;16740015.0;836069.0;6.4;5.8;34
